tick,rack,level,temperature,humidity,ph,ec,water_level,flow_rate,light_lux,airflow
275,A,2,22.51,72.01,6.22,1.78,61.83,1.75,288.8,1.57
275,A,3,22.96,71.39,6.19,1.75,61.83,1.82,320.7,1.76
275,A,4,23.68,69.49,6.21,1.75,61.83,1.83,344.9,1.9
275,B,1,22.39,73.56,6.2,1.76,61.83,1.87,240.4,1.33
275,B,2,23.21,72.3,6.21,1.77,61.83,1.83,298.5,1.39
275,B,3,23.6,70.61,6.18,1.72,61.83,1.75,315.4,1.52
275,B,4,23.96,70.45,6.19,1.74,61.83,1.87,356.5,1.74
276,A,1,22.11,83.0,6.24,1.79,61.67,1.83,254.0,1.02
276,A,2,22.71,72.18,6.19,1.75,61.67,1.81,281.4,1.59
276,A,3,23.12,70.82,6.2,1.78,61.67,1.83,331.9,1.74
276,A,4,23.63,70.06,6.21,1.76,61.67,1.75,343.9,1.88
276,B,1,22.77,73.4,6.22,1.76,61.67,1.83,266.3,1.31
276,B,2,23.02,72.58,6.23,1.72,61.67,1.84,289.6,1.4
276,B,3,23.64,71.6,6.22,1.78,61.67,1.88,324.9,1.53
276,B,4,23.98,69.69,6.19,1.74,61.67,1.88,350.4,1.73
277,A,1,22.19,82.95,6.18,1.8,61.51,1.92,240.0,1.06
277,A,2,22.52,72.25,6.18,1.79,61.51,1.91,281.8,1.62
277,A,3,23.06,70.74,6.22,1.74,61.51,1.78,315.5,1.72
277,A,4,23.26,69.8,6.2,1.74,61.51,1.79,344.4,1.86
277,B,1,22.3,73.72,6.23,1.75,61.51,1.9,267.8,1.27
277,B,2,23.0,72.14,6.22,1.75,61.51,1.83,289.4,1.39
277,B,3,23.47,70.98,6.2,1.8,61.51,1.81,330.2,1.51
277,B,4,23.85,70.2,6.19,1.76,61.51,1.87,351.5,1.65
278,A,1,22.17,82.92,6.23,1.79,61.34,1.82,263.2,1.08
278,A,2,22.56,72.63,6.22,1.74,61.34,1.8,285.5,1.61
278,A,3,23.04,71.31,6.2,1.77,61.34,1.86,324.5,1.74
278,A,4,23.62,69.8,6.24,1.8,61.34,1.88,356.3,1.86
278,B,1,22.43,73.29,6.24,1.78,61.34,1.93,255.4,1.27
278,B,2,22.91,71.82,6.21,1.73,61.34,1.9,280.3,1.43
278,B,3,23.15,71.19,6.23,1.77,61.34,1.88,321.7,1.62
278,B,4,23.69,70.56,6.23,1.76,61.34,1.78,355.8,1.72
279,A,1,22.09,82.59,6.26,1.76,61.18,1.78,255.6,1.06
279,A,2,22.37,72.3,6.21,1.75,61.18,1.94,301.3,1.57
279,A,3,23.12,70.99,6.21,1.77,61.18,1.79,321.3,1.74
279,A,4,23.24,69.81,6.26,1.79,61.18,1.82,344.5,1.81
279,B,1,22.42,73.01,6.23,1.74,61.18,1.84,266.2,1.31
279,B,2,22.97,71.87,6.25,1.78,61.18,1.81,301.1,1.44
279,B,3,23.31,70.85,6.23,1.76,61.18,1.89,318.6,1.56
279,B,4,23.93,69.75,6.21,1.76,61.18,1.93,372.2,1.71
280,A,1,21.77,82.36,6.21,1.75,61.01,1.88,253.0,1.02
280,A,2,22.52,72.18,6.22,1.81,61.01,1.82,300.2,1.58
280,A,3,22.7,71.17,6.24,1.77,61.01,1.84,317.3,1.74
280,A,4,23.36,70.44,6.23,1.76,61.01,1.93,364.1,1.84
280,B,1,22.38,73.44,6.23,1.77,61.01,1.95,269.6,1.33
280,B,2,22.61,72.03,6.25,1.74,61.01,1.94,280.4,1.38
280,B,3,23.17,71.58,6.21,1.8,61.01,1.84,328.8,1.54
280,B,4,23.53,70.01,6.26,1.78,61.01,1.87,350.5,1.72
281,A,1,22.08,82.57,6.23,1.8,60.85,1.83,250.9,1.08
281,A,2,22.49,72.38,6.21,1.74,60.85,1.81,280.9,1.57
281,A,3,22.82,70.62,6.24,1.81,60.85,1.8,325.3,1.77
281,A,4,23.23,70.29,6.24,1.79,60.85,1.88,356.3,1.86
281,B,1,22.23,73.8,6.25,1.75,60.85,1.86,270.9,1.35
281,B,2,22.66,72.51,6.23,1.76,60.85,1.93,287.6,1.48
281,B,3,23.21,70.91,6.23,1.81,60.85,1.85,334.1,1.6
281,B,4,23.8,70.05,6.26,1.77,60.85,1.93,372.5,1.72
282,A,1,22.06,82.34,6.22,1.79,60.68,1.81,264.2,1.1
282,A,2,22.47,72.61,6.27,1.8,60.68,1.83,280.2,1.54
282,A,3,22.98,71.57,6.23,1.79,60.68,1.85,331.9,1.66
282,A,4,23.27,70.02,6.27,1.81,60.68,1.86,370.0,1.8
282,B,1,22.19,73.12,6.23,1.75,60.68,1.86,267.8,1.36
282,B,2,22.55,72.14,6.27,1.81,60.68,1.87,296.7,1.39
282,B,3,22.97,70.89,6.27,1.79,60.68,1.89,327.1,1.6
282,B,4,23.55,69.55,6.24,1.82,60.68,1.86,370.1,1.65
283,A,1,21.91,82.77,6.25,1.81,60.51,1.93,266.0,1.01
283,A,2,22.31,72.64,6.24,1.78,60.51,1.89,297.4,1.57
283,A,3,22.82,70.88,6.23,1.78,60.51,1.93,317.4,1.66
283,A,4,22.96,69.84,6.28,1.82,60.51,1.96,359.1,1.9
283,B,1,22.25,73.44,6.26,1.8,60.51,1.91,250.1,1.29
283,B,2,22.72,72.24,6.24,1.78,60.51,1.82,307.7,1.38
283,B,3,23.16,71.63,6.25,1.81,60.51,1.87,325.9,1.58
283,B,4,23.72,69.45,6.24,1.8,60.51,1.82,359.8,1.72
284,A,1,21.89,83.25,6.26,1.78,60.34,1.85,261.5,1.08
284,A,2,22.08,72.05,6.24,1.79,60.34,1.95,284.2,1.58
284,A,3,22.88,70.75,6.26,1.82,60.34,1.94,328.2,1.76
284,A,4,23.04,69.44,6.23,1.78,60.34,1.84,369.3,1.9
284,B,1,22.05,73.24,6.25,1.76,60.34,1.96,262.0,1.3
284,B,2,22.51,72.56,6.26,1.82,60.34,1.96,286.3,1.46
284,B,3,23.06,70.96,6.25,1.76,60.34,1.92,327.7,1.56
284,B,4,23.42,70.01,6.24,1.76,60.34,1.89,354.8,1.75
285,A,1,21.58,83.16,6.25,1.76,60.17,1.82,268.7,1.07
285,A,2,22.08,72.19,6.29,1.82,60.17,1.96,306.1,1.58
285,A,3,22.82,70.98,6.28,1.82,60.17,1.92,318.1,1.69
285,A,4,22.93,69.65,6.26,1.82,60.17,1.83,369.8,1.9
285,B,1,22.02,73.32,6.26,1.78,60.17,1.85,247.7,1.35
285,B,2,22.49,71.9,6.27,1.81,60.17,1.89,310.2,1.43
285,B,3,23.2,70.61,6.26,1.76,60.17,1.84,336.3,1.58
285,B,4,23.55,70.15,6.26,1.77,60.17,1.89,361.0,1.64
286,A,1,21.65,82.74,6.26,1.82,60.01,1.97,269.3,1.07
286,A,2,22.29,72.35,6.28,1.79,60.01,1.94,295.1,1.61
286,A,3,22.77,71.02,6.28,1.83,60.01,1.86,338.6,1.73
286,A,4,23.25,69.88,6.28,1.76,60.01,1.97,368.5,1.82
286,B,1,21.95,72.86,6.27,1.82,60.01,1.93,260.0,1.3
286,B,2,22.57,72.19,6.24,1.79,60.01,1.95,307.9,1.48
286,B,3,23.13,70.83,6.3,1.79,60.01,1.93,327.5,1.62
286,B,4,23.36,70.41,6.24,1.83,60.01,1.93,372.2,1.74
287,A,1,21.57,82.6,6.28,1.79,59.84,1.84,254.5,1.05
287,A,2,22.33,72.05,6.28,1.82,59.84,1.89,287.1,1.6
287,A,3,22.46,70.79,6.27,1.8,59.84,1.98,340.6,1.71
287,A,4,22.82,70.05,6.25,1.81,59.84,1.93,371.9,1.84
287,B,1,22.26,73.31,6.25,1.8,59.84,1.99,270.8,1.3
287,B,2,22.48,72.03,6.26,1.79,59.84,1.91,296.3,1.39
287,B,3,23.14,70.48,6.26,1.84,59.84,1.93,342.0,1.56
287,B,4,23.49,69.62,6.29,1.82,59.84,1.93,359.6,1.69
288,A,1,21.46,82.99,6.29,1.79,59.68,1.88,261.1,1.08
288,A,2,22.08,72.22,6.3,1.83,59.68,1.84,307.7,1.57
288,A,3,22.57,70.55,6.26,1.78,59.68,1.94,348.6,1.67
288,A,4,23.02,69.47,6.26,1.83,59.68,1.89,363.8,1.82
288,B,1,21.92,73.57,6.26,1.79,59.68,1.98,284.1,1.27
288,B,2,22.33,71.99,6.26,1.82,59.68,1.98,310.1,1.46
288,B,3,22.93,70.64,6.3,1.79,59.68,1.92,330.9,1.61
288,B,4,23.24,70.32,6.27,1.77,59.68,1.85,361.3,1.75
289,A,1,21.53,83.15,6.3,1.79,59.51,1.98,284.9,1.08
289,A,2,22.09,71.54,6.27,1.82,59.51,1.89,312.4,1.57
289,A,3,22.28,70.75,6.26,1.85,59.51,1.88,332.9,1.69
289,A,4,22.85,69.5,6.26,1.82,59.51,1.84,382.5,1.8
289,B,1,21.81,73.18,6.28,1.84,59.51,1.95,286.4,1.35
289,B,2,22.42,72.04,6.31,1.78,59.51,1.85,300.6,1.49
289,B,3,23.05,71.44,6.26,1.78,59.51,1.91,342.8,1.56
289,B,4,23.3,69.34,6.3,1.78,59.51,1.89,385.0,1.73
290,A,1,21.45,74.11,6.28,1.79,59.35,1.91,275.6,1.5
290,A,2,21.83,71.93,6.3,1.79,59.35,1.85,323.1,1.54
290,A,3,22.51,70.79,6.32,1.81,59.35,1.89,337.7,1.73
290,A,4,23.09,69.56,6.3,1.84,59.35,1.92,365.5,1.8
290,B,1,22.01,73.1,6.29,1.84,59.35,1.93,284.4,1.32
290,B,2,22.41,72.01,6.31,1.77,59.35,1.89,311.6,1.39
290,B,3,22.72,71.12,6.32,1.8,59.35,1.94,335.8,1.57
290,B,4,23.38,70.2,6.32,1.82,59.35,1.85,367.9,1.68
291,A,1,21.45,75.08,6.31,1.81,59.19,1.99,281.2,1.43
291,A,2,21.77,72.44,6.33,1.84,59.19,1.88,299.9,1.53
291,A,3,22.62,71.29,6.29,1.81,59.19,1.91,357.8,1.66
291,A,4,23.04,69.5,6.32,1.78,59.19,1.94,393.2,1.88
291,B,1,22.04,73.29,6.28,1.78,59.19,1.86,262.9,1.27
291,B,2,22.42,72.48,6.32,1.8,59.19,1.91,318.1,1.4
291,B,3,22.99,70.79,6.33,1.84,59.19,2.0,342.2,1.58
291,B,4,23.06,69.61,6.31,1.84,59.19,1.87,367.7,1.71
292,A,1,21.61,74.84,6.33,1.82,59.03,1.89,269.8,1.42
292,A,2,22.04,71.59,6.3,1.82,59.03,1.97,313.4,1.61
292,A,3,22.21,70.74,6.34,1.82,59.03,1.96,340.7,1.68
292,A,4,22.92,70.06,6.29,1.79,59.03,1.95,375.6,1.86
292,B,1,22.1,72.66,6.29,1.83,59.03,1.88,271.5,1.3
292,B,2,22.2,71.43,6.31,1.84,59.03,1.89,318.4,1.47
292,B,3,22.8,70.93,6.33,1.82,59.03,1.97,337.6,1.61
292,B,4,23.22,70.03,6.31,1.79,59.03,1.99,385.1,1.66
293,A,1,21.58,74.52,6.32,1.83,58.87,1.99,282.6,1.4
293,A,2,21.77,72.0,6.28,1.79,58.87,1.96,332.5,1.61
293,A,3,22.45,70.96,6.29,1.86,58.87,1.86,363.3,1.76
293,A,4,22.78,69.66,6.32,1.83,58.87,1.87,400.1,1.87
293,B,1,21.72,73.39,6.32,1.86,58.87,1.91,284.5,1.31
293,B,2,22.24,72.39,6.33,1.78,58.87,1.97,314.0,1.39
293,B,3,22.65,70.94,6.31,1.85,58.87,1.87,340.8,1.55
293,B,4,23.17,69.42,6.31,1.79,58.87,1.97,403.5,1.64
294,A,1,21.6,74.42,6.3,1.79,58.72,1.89,274.0,1.46
294,A,2,21.95,71.52,6.3,1.83,58.72,1.9,333.4,1.55
294,A,3,22.2,70.34,6.33,1.87,58.72,1.97,343.2,1.73
294,A,4,22.75,69.43,6.32,1.85,58.72,1.97,398.8,1.87
294,B,1,21.87,72.72,6.33,1.85,58.72,1.93,283.8,1.27
294,B,2,22.34,71.94,6.33,1.85,58.72,1.99,326.8,1.42
294,B,3,22.84,70.28,6.34,1.85,58.72,1.91,348.5,1.54
294,B,4,23.23,69.27,6.31,1.86,58.72,1.96,404.9,1.67
295,A,1,21.25,74.41,6.3,1.87,58.57,1.9,280.6,1.43
295,A,2,21.79,71.29,6.32,1.83,58.57,1.86,326.3,1.6
295,A,3,22.26,70.35,6.33,1.82,58.57,1.86,356.8,1.71
295,A,4,22.55,70.01,6.35,1.85,58.57,1.96,398.1,1.83
295,B,1,21.96,72.39,6.35,1.82,58.57,1.86,300.5,1.33
295,B,2,22.05,71.26,6.31,1.81,58.57,2.01,311.0,1.38
295,B,3,22.65,70.98,6.33,1.86,58.57,1.96,351.9,1.62
295,B,4,23.36,69.06,6.34,1.82,58.57,1.87,395.9,1.74
296,A,1,21.18,73.86,6.33,1.87,58.42,1.95,295.2,1.48
296,A,2,21.73,71.86,6.34,1.81,58.42,1.98,317.9,1.62
296,A,3,22.44,70.59,6.32,1.8,58.42,1.93,374.3,1.76
296,A,4,22.78,69.78,6.32,1.81,58.42,1.97,405.5,1.88
296,B,1,21.97,72.65,6.35,1.83,58.42,1.91,300.0,1.29
296,B,2,22.19,71.75,6.31,1.81,58.42,1.87,329.5,1.45
296,B,3,22.65,71.1,6.33,1.8,58.42,1.86,374.6,1.52
296,B,4,22.99,69.84,6.32,1.86,58.42,1.87,388.9,1.71
297,A,1,21.48,73.79,6.31,1.84,58.27,1.91,304.9,1.41
297,A,2,22.01,71.84,6.31,1.84,58.27,1.91,325.8,1.53
297,A,3,22.42,70.59,6.35,1.85,58.27,1.86,382.4,1.69
297,A,4,22.87,69.34,6.36,1.83,58.27,1.93,403.3,1.87
297,B,1,21.78,72.96,6.32,1.84,58.27,1.92,313.2,1.29
297,B,2,22.39,71.48,6.34,1.82,58.27,1.92,324.8,1.48
297,B,3,22.69,70.1,6.33,1.82,58.27,1.88,383.2,1.51
297,B,4,23.09,69.42,6.32,1.84,58.27,1.95,418.0,1.69
298,A,1,21.35,74.26,6.36,1.86,58.13,2.0,292.4,1.48
298,A,2,21.78,71.85,6.34,1.88,58.13,1.9,333.3,1.59
298,A,3,22.18,70.76,6.33,1.83,58.13,1.93,376.8,1.77
298,A,4,22.87,69.4,6.34,1.84,58.13,1.91,406.4,1.8
298,B,1,21.75,72.88,6.33,1.85,58.13,2.02,291.1,1.35
298,B,2,21.98,71.02,6.33,1.8,58.13,1.89,350.2,1.39
298,B,3,22.59,70.53,6.35,1.87,58.13,1.98,366.3,1.61
298,B,4,23.25,69.85,6.37,1.88,58.13,1.87,415.7,1.65
299,A,1,21.35,73.93,6.33,1.82,57.99,1.87,311.1,1.51
299,A,2,21.83,71.51,6.37,1.82,57.99,1.89,331.3,1.64
299,A,3,22.24,70.83,6.37,1.88,57.99,1.99,375.2,1.73
299,A,4,22.86,69.69,6.34,1.81,57.99,1.97,412.1,1.84
299,B,1,21.66,72.63,6.35,1.85,57.99,1.9,299.8,1.31
299,B,2,22.27,71.34,6.36,1.85,57.99,1.89,350.1,1.4
299,B,3,22.49,70.61,6.36,1.87,57.99,1.97,389.8,1.57
299,B,4,23.21,69.42,6.38,1.88,57.99,1.88,410.5,1.73
300,A,1,21.3,74.06,6.36,1.83,57.85,1.91,319.9,1.48
300,A,2,21.55,70.89,6.37,1.82,57.85,1.99,335.0,1.54
300,A,3,22.37,70.8,6.38,1.89,57.85,1.87,385.5,1.73
300,A,4,22.76,68.88,6.35,1.84,57.85,1.94,426.4,1.79
300,B,1,21.91,72.23,6.35,1.82,57.85,1.96,304.8,1.32
300,B,2,22.24,71.31,6.37,1.86,57.85,1.89,358.6,1.38
300,B,3,22.5,70.69,6.38,1.88,57.85,1.91,384.4,1.58
300,B,4,22.89,68.78,6.37,1.86,57.85,1.91,423.5,1.75
301,A,1,21.27,74.16,5.64,1.87,57.72,1.92,311.2,1.49
301,A,2,21.62,70.84,5.6,1.89,57.72,2.01,347.8,1.55
301,A,3,21.99,70.42,5.6,1.86,57.72,1.91,396.0,1.66
301,A,4,22.77,69.23,5.58,1.86,57.72,1.97,431.4,1.82
301,B,1,21.63,72.42,5.62,1.89,57.72,2.0,303.0,1.33
301,B,2,21.98,71.0,5.59,1.87,57.72,1.88,349.3,1.45
301,B,3,22.42,70.61,5.6,1.83,57.72,1.91,371.0,1.55
301,B,4,23.18,68.67,5.63,1.86,57.72,1.87,408.5,1.71
302,A,1,21.09,74.19,5.6,1.85,57.59,2.01,307.5,1.47
302,A,2,21.93,71.55,5.6,1.84,57.59,1.92,358.4,1.53
302,A,3,21.98,70.37,5.59,1.85,57.59,1.96,397.9,1.74
302,A,4,22.43,69.06,5.63,1.89,57.59,1.97,420.6,1.82
302,B,1,21.52,71.97,5.64,1.89,57.59,1.88,304.8,1.29
302,B,2,22.28,71.18,5.63,1.84,57.59,1.97,339.3,1.48
302,B,3,22.43,69.76,5.6,1.88,57.59,1.98,382.9,1.62
302,B,4,23.2,69.01,5.6,1.89,57.59,1.98,430.0,1.65
303,A,1,21.24,73.5,5.62,1.89,57.47,1.91,314.8,1.5
303,A,2,21.57,71.59,5.64,1.89,57.47,1.96,367.9,1.64
303,A,3,21.98,69.79,5.59,1.83,57.47,1.86,387.6,1.71
303,A,4,22.68,68.77,5.61,1.88,57.47,1.94,441.4,1.88
303,B,1,21.49,72.63,5.64,1.89,57.47,1.93,313.1,1.3
303,B,2,22.14,70.77,5.6,1.87,57.47,1.85,349.9,1.42
303,B,3,22.73,69.85,5.63,1.89,57.47,1.88,392.7,1.54
303,B,4,23.03,69.43,5.59,1.86,57.47,1.89,432.1,1.66
304,A,1,21.37,73.36,5.62,1.87,57.35,1.93,332.7,1.47
304,A,2,21.72,71.37,5.62,1.88,57.35,1.89,378.1,1.62
304,A,3,21.96,69.59,5.6,1.86,57.35,1.88,411.7,1.73
304,A,4,22.46,68.34,5.6,1.84,57.35,1.93,440.8,1.9
304,B,1,21.75,71.82,5.61,1.88,57.35,1.92,335.3,1.35
304,B,2,22.23,71.49,5.61,1.83,57.35,1.92,358.8,1.47
304,B,3,22.65,70.25,5.61,1.84,57.35,1.93,384.7,1.59
304,B,4,22.96,68.86,5.61,1.84,57.35,1.95,437.3,1.68
305,A,1,21.04,73.4,5.6,1.83,57.23,1.92,321.1,1.44
305,A,2,21.78,70.5,5.6,1.86,57.23,1.9,356.1,1.64
305,A,3,22.3,69.75,5.61,1.87,57.23,1.89,410.6,1.74
305,A,4,22.46,68.62,5.66,1.89,57.23,1.98,445.3,1.79
305,B,1,21.75,71.61,5.62,1.84,57.23,1.97,320.3,1.28
305,B,2,21.98,71.19,5.65,1.9,57.23,1.88,360.0,1.44
305,B,3,22.37,69.9,5.63,1.9,57.23,1.96,388.4,1.61
305,B,4,22.83,68.55,5.65,1.84,57.23,1.84,434.0,1.66
306,A,1,21.26,74.01,5.65,1.84,57.11,1.89,344.9,1.42
306,A,2,21.65,71.27,5.62,1.87,57.11,1.92,387.3,1.55
306,A,3,22.31,69.67,5.67,1.91,57.11,1.96,411.5,1.68
306,A,4,22.75,69.22,5.66,1.9,57.11,1.9,432.5,1.87
306,B,1,21.48,71.96,5.62,1.89,57.11,1.84,340.9,1.28
306,B,2,22.19,70.91,5.62,1.89,57.11,1.91,373.1,1.38
306,B,3,22.47,69.49,5.63,1.88,57.11,1.91,395.3,1.6
306,B,4,23.11,68.79,5.64,1.9,57.11,1.91,445.8,1.75
307,A,1,21.38,73.74,5.62,1.9,57.0,1.97,343.7,1.45
307,A,2,21.75,70.35,5.64,1.89,57.0,1.97,369.2,1.61
307,A,3,22.26,70.01,5.67,1.89,57.0,1.85,406.2,1.68
307,A,4,22.69,68.84,5.64,1.9,57.0,1.95,439.3,1.9
307,B,1,21.58,72.27,5.64,1.86,57.0,1.87,345.7,1.3
307,B,2,22.02,70.82,5.62,1.89,57.0,1.89,362.6,1.46
307,B,3,22.4,69.19,5.61,1.91,57.0,1.85,416.8,1.56
307,B,4,22.77,68.44,5.67,1.9,57.0,1.91,459.7,1.66
308,A,1,21.28,73.82,5.64,1.89,56.9,1.94,347.1,1.5
308,A,2,21.74,70.63,5.65,1.84,56.9,1.94,378.7,1.57
308,A,3,22.04,69.07,5.66,1.86,56.9,1.91,402.2,1.66
308,A,4,22.64,68.1,5.68,1.84,56.9,1.91,442.5,1.81
308,B,1,21.45,71.68,5.66,1.89,56.9,1.92,349.8,1.32
308,B,2,21.96,70.9,5.66,1.88,56.9,1.98,383.8,1.42
308,B,3,22.41,69.92,5.67,1.89,56.9,1.88,430.7,1.59
308,B,4,23.15,68.77,5.62,1.88,56.9,1.86,451.3,1.74
309,A,1,21.06,73.35,5.63,1.84,56.8,1.92,366.3,1.41
309,A,2,21.8,70.4,5.65,1.91,56.8,1.86,387.9,1.59
309,A,3,22.05,69.01,5.65,1.86,56.8,1.96,426.3,1.72
309,A,4,22.4,68.93,5.65,1.88,56.8,1.9,443.2,1.88
309,B,1,21.51,71.57,5.63,1.92,56.8,1.84,341.0,1.25
309,B,2,21.87,70.56,5.65,1.9,56.8,1.92,379.6,1.4
309,B,3,22.63,69.54,5.65,1.88,56.8,1.86,417.5,1.59
309,B,4,23.11,67.9,5.63,1.9,56.8,1.9,468.0,1.67
310,A,1,21.32,72.76,5.64,1.85,56.7,1.87,352.3,1.41
310,A,2,21.79,70.58,5.63,1.86,56.7,1.87,394.7,1.64
310,A,3,22.27,69.28,5.65,1.89,56.7,1.92,414.5,1.7
310,A,4,22.52,68.4,5.66,1.88,56.7,1.83,461.5,1.79
310,B,1,21.71,71.54,5.68,1.84,56.7,1.85,360.3,1.25
310,B,2,22.08,70.12,5.67,1.87,56.7,1.94,396.2,1.39
310,B,3,22.64,69.36,5.63,1.87,56.7,1.96,428.4,1.54
310,B,4,23.14,68.19,5.66,1.91,56.7,1.87,473.6,1.65
311,A,1,21.15,72.75,5.65,1.86,56.61,1.93,369.8,1.47
311,A,2,21.63,69.91,5.67,1.86,56.61,1.84,385.8,1.55
311,A,3,22.23,69.44,5.64,1.87,56.61,1.83,430.8,1.72
311,A,4,22.64,68.18,5.66,1.86,56.61,1.9,461.6,1.9
311,B,1,21.71,71.29,5.67,1.89,56.61,1.97,351.9,1.26
311,B,2,22.22,70.48,5.69,1.91,56.61,1.86,385.6,1.43
311,B,3,22.67,69.42,5.64,1.9,56.61,1.91,436.8,1.56
311,B,4,23.11,67.76,5.67,1.88,56.61,1.94,461.2,1.73
312,A,1,21.2,73.31,5.67,1.87,56.52,1.89,375.4,1.51
312,A,2,21.48,70.5,5.67,1.92,56.52,1.89,412.3,1.55
312,A,3,22.07,69.27,5.64,1.88,56.52,1.85,430.2,1.68
312,A,4,22.5,68.37,5.64,1.88,56.52,1.92,471.4,1.85
312,B,1,21.43,71.36,5.7,1.88,56.52,1.91,367.0,1.25
312,B,2,22.15,70.6,5.64,1.92,56.52,1.92,406.5,1.38
312,B,3,22.56,69.04,5.7,1.87,56.52,1.84,425.7,1.61
312,B,4,23.15,68.18,5.7,1.92,56.52,1.86,485.1,1.68
313,A,1,21.47,72.63,5.68,1.91,56.44,1.92,362.1,1.46
313,A,2,21.62,70.35,5.66,1.88,56.44,1.95,397.3,1.56
313,A,3,22.34,68.89,5.65,1.86,56.44,1.9,451.7,1.77
313,A,4,22.58,67.96,5.68,1.88,56.44,1.81,471.6,1.88
313,B,1,21.48,70.97,5.69,1.88,56.44,1.83,378.1,1.25
313,B,2,21.94,70.01,5.65,1.87,56.44,1.86,410.1,1.46
313,B,3,22.71,68.85,5.69,1.9,56.44,1.93,433.7,1.55
313,B,4,22.78,67.6,5.65,1.89,56.44,1.85,464.3,1.75
314,A,1,21.46,72.98,5.7,1.89,56.36,1.88,379.6,1.43
314,A,2,21.8,70.02,5.65,1.92,56.36,1.92,425.9,1.63
314,A,3,22.17,68.63,5.7,1.86,56.36,1.82,455.8,1.75
314,A,4,22.72,67.73,5.65,1.91,56.36,1.79,477.6,1.81
314,B,1,21.78,71.64,5.7,1.87,56.36,1.92,380.5,1.31
314,B,2,22.29,69.61,5.66,1.91,56.36,1.81,415.6,1.38
314,B,3,22.44,68.75,5.69,1.91,56.36,1.93,458.8,1.57
314,B,4,23.06,67.67,5.68,1.86,56.36,1.89,490.4,1.65
315,A,1,21.29,72.9,5.7,1.88,56.28,1.9,377.7,1.45
315,A,2,21.57,69.71,5.69,1.88,56.28,1.91,420.2,1.59
315,A,3,22.27,69.25,5.71,1.86,56.28,1.83,458.0,1.74
315,A,4,22.56,67.43,5.67,1.9,56.28,1.88,484.8,1.85
315,B,1,21.6,70.58,5.66,1.89,56.28,1.85,369.2,1.35
315,B,2,22.12,70.16,5.65,1.92,56.28,1.81,408.9,1.38
315,B,3,22.77,69.32,5.71,1.91,56.28,1.85,454.3,1.59
315,B,4,23.15,67.49,5.66,1.89,56.28,1.8,496.6,1.72
316,A,1,21.21,72.12,5.68,1.86,56.21,1.77,380.5,1.51
316,A,2,21.87,70.13,5.7,1.93,56.21,1.87,435.9,1.56
316,A,3,22.15,68.48,5.66,1.86,56.21,1.83,470.5,1.77
316,A,4,22.51,67.84,5.7,1.9,56.21,1.79,497.4,1.9
316,B,1,21.58,70.89,5.69,1.93,56.21,1.91,390.0,1.28
316,B,2,22.21,69.75,5.68,1.86,56.21,1.84,426.9,1.47
316,B,3,22.76,69.06,5.72,1.86,56.21,1.87,471.7,1.59
316,B,4,22.82,67.56,5.71,1.88,56.21,1.84,494.2,1.74
317,A,1,21.42,72.33,5.72,1.91,56.15,1.9,394.7,1.5
317,A,2,21.78,69.5,5.7,1.86,56.15,1.88,438.8,1.59
317,A,3,22.37,68.93,5.67,1.86,56.15,1.9,464.9,1.69
317,A,4,22.64,67.61,5.72,1.92,56.15,1.82,502.3,1.87
317,B,1,21.7,71.16,5.71,1.91,56.15,1.83,387.0,1.26
317,B,2,22.06,69.3,5.7,1.9,56.15,1.81,441.5,1.48
317,B,3,22.52,69.03,5.69,1.89,56.15,1.8,446.7,1.59
317,B,4,23.25,67.4,5.7,1.88,56.15,1.76,495.2,1.71
318,A,1,21.21,72.64,5.7,1.91,56.08,1.85,389.8,1.4
318,A,2,21.7,69.16,5.72,1.91,56.08,1.82,445.9,1.57
318,A,3,22.37,68.32,5.68,1.89,56.08,1.84,477.9,1.72
318,A,4,22.82,67.63,5.7,1.92,56.08,1.86,504.7,1.79
318,B,1,21.6,70.2,5.67,1.88,56.08,1.77,392.6,1.28
318,B,2,22.0,69.05,5.7,1.9,56.08,1.91,446.4,1.42
318,B,3,22.59,68.12,5.73,1.93,56.08,1.83,456.3,1.59
318,B,4,23.01,67.04,5.71,1.9,56.08,1.84,497.9,1.64
319,A,1,21.12,72.4,5.67,1.93,56.03,1.76,411.2,1.42
319,A,2,21.6,69.18,5.68,1.91,56.03,1.78,451.2,1.61
319,A,3,22.05,68.76,5.69,1.94,56.03,1.86,461.6,1.66
319,A,4,22.78,67.56,5.72,1.89,56.03,1.78,510.4,1.89
319,B,1,21.58,70.64,5.71,1.88,56.03,1.84,404.4,1.3
319,B,2,21.99,69.52,5.68,1.94,56.03,1.86,424.1,1.38
319,B,3,22.64,68.26,5.7,1.87,56.03,1.86,470.6,1.55
319,B,4,23.15,67.74,5.7,1.94,56.03,1.8,504.1,1.66
320,A,1,21.49,71.91,5.69,1.94,55.97,1.75,416.3,1.51
320,A,2,21.94,69.4,5.69,1.9,55.97,1.79,452.3,1.53
320,A,3,22.07,68.57,5.72,1.93,55.97,1.8,471.4,1.72
320,A,4,22.87,67.45,5.68,1.92,55.97,1.82,522.6,1.86
320,B,1,21.89,70.44,5.71,1.88,55.97,1.74,403.2,1.29
320,B,2,22.32,69.38,5.69,1.9,55.97,1.76,436.1,1.45
320,B,3,22.63,68.45,5.71,1.9,55.97,1.82,470.4,1.54
320,B,4,23.04,66.62,5.68,1.94,55.97,1.83,513.9,1.66
